Notes,State,Race,Yearly July 1st Estimates,Yearly July 1st Estimates Code,Population
,Indiana,Black or African American,2009,2009,635234
,Indiana,Black or African American,2010,2010,645709
,Indiana,Black or African American,2011,2011,653527
,Indiana,Black or African American,2012,2012,660560
,Indiana,Black or African American,2013,2013,669431
,Indiana,Black or African American,2014,2014,677466
,Indiana,Black or African American,2015,2015,684793
,Indiana,Black or African American,2016,2016,693691
,Indiana,Black or African American,2017,2017,702930
,Indiana,Black or African American,2018,2018,713302
Total,Indiana,Black or African American,,,16747250
,Indiana,White,1990,1990,5072268
,Indiana,White,1991,1991,5119811
,Indiana,White,1992,1992,5164631
,Indiana,White,1993,1993,5215578
,Indiana,White,1994,1994,5256541
,Indiana,White,1995,1995,5301156
,Indiana,White,1996,1996,5343204
,Indiana,White,1997,1997,5377922
,Indiana,White,1998,1998,5408365
,Indiana,White,1999,1999,5439927
,Indiana,White,2000,2000,5467894
,Indiana,White,2001,2001,5488228
,Indiana,White,2002,2002,5501795
,Indiana,White,2003,2003,5526320
,Indiana,White,2004,2004,5546480
,Indiana,White,2005,2005,5574542
,Indiana,White,2006,2006,5608431
,Indiana,White,2007,2007,5637322
,Indiana,White,2008,2008,5664810
,Indiana,White,2009,2009,5681764
,Indiana,White,2010,2010,5696225
,Indiana,White,2011,2011,5706261
,Indiana,White,2012,2012,5712444
,Indiana,White,2013,2013,5726164
,Indiana,White,2014,2014,5735619
,Indiana,White,2015,2015,5736012
,Indiana,White,2016,2016,5741802
,Indiana,White,2017,2017,5751279
,Indiana,White,2018,2018,5763803
Total,Indiana,White,,,159966598
Total,Indiana,,,,180117740
,Iowa,American Indian or Alaska Native,1990,1990,6921
,Iowa,American Indian or Alaska Native,1991,1991,7092
,Iowa,American Indian or Alaska Native,1992,1992,7150
,Iowa,American Indian or Alaska Native,1993,1993,7290
,Iowa,American Indian or Alaska Native,1994,1994,7528
,Iowa,American Indian or Alaska Native,1995,1995,7691
,Iowa,American Indian or Alaska Native,1996,1996,7870
,Iowa,American Indian or Alaska Native,1997,1997,8110
,Iowa,American Indian or Alaska Native,1998,1998,8282
,Iowa,American Indian or Alaska Native,1999,1999,8532
,Iowa,American Indian or Alaska Native,2000,2000,10382
,Iowa,American Indian or Alaska Native,2001,2001,10898
,Iowa,American Indian or Alaska Native,2002,2002,11386
,Iowa,American Indian or Alaska Native,2003,2003,11815
,Iowa,American Indian or Alaska Native,2004,2004,12318
,Iowa,American Indian or Alaska Native,2005,2005,12699
,Iowa,American Indian or Alaska Native,2006,2006,13243
,Iowa,American Indian or Alaska Native,2007,2007,13910
,Iowa,American Indian or Alaska Native,2008,2008,14455
,Iowa,American Indian or Alaska Native,2009,2009,15048
,Iowa,American Indian or Alaska Native,2010,2010,15526
,Iowa,American Indian or Alaska Native,2011,2011,16001
,Iowa,American Indian or Alaska Native,2012,2012,16330
,Iowa,American Indian or Alaska Native,2013,2013,16971
,Iowa,American Indian or Alaska Native,2014,2014,17446
,Iowa,American Indian or Alaska Native,2015,2015,17859
,Iowa,American Indian or Alaska Native,2016,2016,18220
,Iowa,American Indian or Alaska Native,2017,2017,18471
,Iowa,American Indian or Alaska Native,2018,2018,18872
Total,Iowa,American Indian or Alaska Native,,,358316
,Iowa,Asian or Pacific Islander,1990,1990,25083
,Iowa,Asian or Pacific Islander,1991,1991,26623
,Iowa,Asian or Pacific Islander,1992,1992,28196
,Iowa,Asian or Pacific Islander,1993,1993,29982
,Iowa,Asian or Pacific Islander,1994,1994,31370
,Iowa,Asian or Pacific Islander,1995,1995,33025
,Iowa,Asian or Pacific Islander,1996,1996,34164
,Iowa,Asian or Pacific Islander,1997,1997,34997
,Iowa,Asian or Pacific Islander,1998,1998,35566
,Iowa,Asian or Pacific Islander,1999,1999,37343
,Iowa,Asian or Pacific Islander,2000,2000,40863
,Iowa,Asian or Pacific Islander,2001,2001,42078
,Iowa,Asian or Pacific Islander,2002,2002,43552
,Iowa,Asian or Pacific Islander,2003,2003,45533
,Iowa,Asian or Pacific Islander,2004,2004,47388
,Iowa,Asian or Pacific Islander,2005,2005,49164
,Iowa,Asian or Pacific Islander,2006,2006,51062
,Iowa,Asian or Pacific Islander,2007,2007,52940
,Iowa,Asian or Pacific Islander,2008,2008,54739
,Iowa,Asian or Pacific Islander,2009,2009,57321
,Iowa,Asian or Pacific Islander,2010,2010,60377
,Iowa,Asian or Pacific Islander,2011,2011,65370
,Iowa,Asian or Pacific Islander,2012,2012,69402
,Iowa,Asian or Pacific Islander,2013,2013,74613
,Iowa,Asian or Pacific Islander,2014,2014,79635
,Iowa,Asian or Pacific Islander,2015,2015,82956
,Iowa,Asian or Pacific Islander,2016,2016,86278
,Iowa,Asian or Pacific Islander,2017,2017,89995
,Iowa,Asian or Pacific Islander,2018,2018,94312
Total,Iowa,Asian or Pacific Islander,,,1503927
,Iowa,Black or African American,1990,1990,48262
,Iowa,Black or African American,1991,1991,50139
,Iowa,Black or African American,1992,1992,52209
,Iowa,Black or African American,1993,1993,54181
,Iowa,Black or African American,1994,1994,56139
,Iowa,Black or African American,1995,1995,57654
,Iowa,Black or African American,1996,1996,59519
,Iowa,Black or African American,1997,1997,61087
,Iowa,Black or African American,1998,1998,63173
,Iowa,Black or African American,1999,1999,65291
,Iowa,Black or African American,2000,2000,70592
,Iowa,Black or African American,2001,2001,73183
,Iowa,Black or African American,2002,2002,75770
,Iowa,Black or African American,2003,2003,78647
,Iowa,Black or African American,2004,2004,81906
,Iowa,Black or African American,2005,2005,85616
,Iowa,Black or African American,2006,2006,90031
,Iowa,Black or African American,2007,2007,94830
,Iowa,Black or African American,2008,2008,99622
,Iowa,Black or African American,2009,2009,104045
,Iowa,Black or African American,2010,2010,108476
,Iowa,Black or African American,2011,2011,111807
,Iowa,Black or African American,2012,2012,114952
,Iowa,Black or African American,2013,2013,120505
,Iowa,Black or African American,2014,2014,126298
,Iowa,Black or African American,2015,2015,131697
,Iowa,Black or African American,2016,2016,136798
,Iowa,Black or African American,2017,2017,142314
,Iowa,Black or African American,2018,2018,146954
Total,Iowa,Black or African American,,,2561697
,Iowa,White,1990,1990,2700752
,Iowa,White,1991,1991,2713759
,Iowa,White,1992,1992,2730846
,Iowa,White,1993,1993,2745519
,Iowa,White,1994,1994,2755709
,Iowa,White,1995,1995,2769003
,Iowa,White,1996,1996,2778447
,Iowa,White,1997,1997,2786925
,Iowa,White,1998,1998,2795851
,Iowa,White,1999,1999,2806468
,Iowa,White,2000,2000,2807230
,Iowa,White,2001,2001,2805838
,Iowa,White,2002,2002,2803526
,Iowa,White,2003,2003,2806004
,Iowa,White,2004,2004,2812023
,Iowa,White,2005,2005,2816975
,Iowa,White,2006,2006,2828308
,Iowa,White,2007,2007,2837532
,Iowa,White,2008,2008,2847918
,Iowa,White,2009,2009,2856456
,Iowa,White,2010,2010,2866388
,Iowa,White,2011,2011,2872876
,Iowa,White,2012,2012,2875413
,Iowa,White,2013,2013,2880989
,Iowa,White,2014,2014,2886125
,Iowa,White,2015,2015,2888948
,Iowa,White,2016,2016,2890489
,Iowa,White,2017,2017,2892857
,Iowa,White,2018,2018,2896007
Total,Iowa,White,,,81755181
Total,Iowa,,,,86179121
,Kansas,American Indian or Alaska Native,1990,1990,22457
,Kansas,American Indian or Alaska Native,1991,1991,22664
,Kansas,American Indian or Alaska Native,1992,1992,23313
,Kansas,American Indian or Alaska Native,1993,1993,23741
,Kansas,American Indian or Alaska Native,1994,1994,24666
,Kansas,American Indian or Alaska Native,1995,1995,25289
,Kansas,American Indian or Alaska Native,1996,1996,25999
,Kansas,American Indian or Alaska Native,1997,1997,26599
,Kansas,American Indian or Alaska Native,1998,1998,27500
,Kansas,American Indian or Alaska Native,1999,1999,28531
,Kansas,American Indian or Alaska Native,2000,2000,30885
,Kansas,American Indian or Alaska Native,2001,2001,31627
,Kansas,American Indian or Alaska Native,2002,2002,32562
,Kansas,American Indian or Alaska Native,2003,2003,33351
,Kansas,American Indian or Alaska Native,2004,2004,34199
,Kansas,American Indian or Alaska Native,2005,2005,35217
,Kansas,American Indian or Alaska Native,2006,2006,36071
,Kansas,American Indian or Alaska Native,2007,2007,36902
,Kansas,American Indian or Alaska Native,2008,2008,38037
,Kansas,American Indian or Alaska Native,2009,2009,39620
,Kansas,American Indian or Alaska Native,2010,2010,40684
,Kansas,American Indian or Alaska Native,2011,2011,41001
,Kansas,American Indian or Alaska Native,2012,2012,41394
,Kansas,American Indian or Alaska Native,2013,2013,41777
,Kansas,American Indian or Alaska Native,2014,2014,41951
,Kansas,American Indian or Alaska Native,2015,2015,41984
,Kansas,American Indian or Alaska Native,2016,2016,42111
,Kansas,American Indian or Alaska Native,2017,2017,42425
,Kansas,American Indian or Alaska Native,2018,2018,42942
Total,Kansas,American Indian or Alaska Native,,,975499
,Kansas,Asian or Pacific Islander,1990,1990,32012
,Kansas,Asian or Pacific Islander,1991,1991,33354
,Kansas,Asian or Pacific Islander,1992,1992,35277
,Kansas,Asian or Pacific Islander,1993,1993,36767
,Kansas,Asian or Pacific Islander,1994,1994,39284
,Kansas,Asian or Pacific Islander,1995,1995,41339
,Kansas,Asian or Pacific Islander,1996,1996,43046
,Kansas,Asian or Pacific Islander,1997,1997,44903
,Kansas,Asian or Pacific Islander,1998,1998,47309
,Kansas,Asian or Pacific Islander,1999,1999,49690
,Kansas,Asian or Pacific Islander,2000,2000,53613
,Kansas,Asian or Pacific Islander,2001,2001,56109
,Kansas,Asian or Pacific Islander,2002,2002,59040
,Kansas,Asian or Pacific Islander,2003,2003,61822
,Kansas,Asian or Pacific Islander,2004,2004,63886
,Kansas,Asian or Pacific Islander,2005,2005,66128
,Kansas,Asian or Pacific Islander,2006,2006,67959
,Kansas,Asian or Pacific Islander,2007,2007,70412
,Kansas,Asian or Pacific Islander,2008,2008,73191
,Kansas,Asian or Pacific Islander,2009,2009,75929
,Kansas,Asian or Pacific Islander,2010,2010,78705
,Kansas,Asian or Pacific Islander,2011,2011,81858
,Kansas,Asian or Pacific Islander,2012,2012,84857
,Kansas,Asian or Pacific Islander,2013,2013,88197
,Kansas,Asian or Pacific Islander,2014,2014,91401
,Kansas,Asian or Pacific Islander,2015,2015,95985
,Kansas,Asian or Pacific Islander,2016,2016,99304
,Kansas,Asian or Pacific Islander,2017,2017,100417
,Kansas,Asian or Pacific Islander,2018,2018,102046
Total,Kansas,Asian or Pacific Islander,,,1873840
,Kansas,Black or African American,1990,1990,144681
,Kansas,Black or African American,1991,1991,146550
,Kansas,Black or African American,1992,1992,151693
,Kansas,Black or African American,1993,1993,153165
,Kansas,Black or African American,1994,1994,155163
,Kansas,Black or African American,1995,1995,156575
,Kansas,Black or African American,1996,1996,157016
,Kansas,Black or African American,1997,1997,158557
,Kansas,Black or African American,1998,1998,162176
,Kansas,Black or African American,1999,1999,164954
,Kansas,Black or African American,2000,2000,168056
,Kansas,Black or African American,2001,2001,169671
,Kansas,Black or African American,2002,2002,171790
,Kansas,Black or African American,2003,2003,173096
,Kansas,Black or African American,2004,2004,175310
,Kansas,Black or African American,2005,2005,176749
,Kansas,Black or African American,2006,2006,180509
,Kansas,Black or African American,2007,2007,183812
,Kansas,Black or African American,2008,2008,188485
,Kansas,Black or African American,2009,2009,192058
,Kansas,Black or African American,2010,2010,196470
,Kansas,Black or African American,2011,2011,198434
,Kansas,Black or African American,2012,2012,201753
,Kansas,Black or African American,2013,2013,203229
,Kansas,Black or African American,2014,2014,204899
,Kansas,Black or African American,2015,2015,206517
,Kansas,Black or African American,2016,2016,206678
,Kansas,Black or African American,2017,2017,206547
,Kansas,Black or African American,2018,2018,207156
Total,Kansas,Black or African American,,,5161749
,Kansas,White,1990,1990,2282199
,Kansas,White,1991,1991,2296154
,Kansas,White,1992,1992,2322111
,Kansas,White,1993,1993,2342874
,Kansas,White,1994,1994,2361400
,Kansas,White,1995,1995,2377804
,Kansas,White,1996,1996,2388493
,Kansas,White,1997,1997,2405233
,Kansas,White,1998,1998,2423613
,Kansas,White,1999,1999,2435163
,Kansas,White,2000,2000,2441127
,Kansas,White,2001,2001,2444755
,Kansas,White,2002,2002,2450143
,Kansas,White,2003,2003,2454735
,Kansas,White,2004,2004,2460978
,Kansas,White,2005,2005,2467205
,Kansas,White,2006,2006,2478392
,Kansas,White,2007,2007,2492659
,Kansas,White,2008,2008,2508363
,Kansas,White,2009,2009,2525097
,Kansas,White,2010,2010,2542354
,Kansas,White,2011,2011,2547742
,Kansas,White,2012,2012,2557357
,Kansas,White,2013,2013,2560307
,Kansas,White,2014,2014,2562645
,Kansas,White,2015,2015,2565016
,Kansas,White,2016,2016,2563170
,Kansas,White,2017,2017,2561300
,Kansas,White,2018,2018,2559361
Total,Kansas,White,,,71377750
Total,Kansas,,,,79388838
,Kentucky,American Indian or Alaska Native,1990,1990,4907
,Kentucky,American Indian or Alaska Native,1991,1991,4817
,Kentucky,American Indian or Alaska Native,1992,1992,4883
,Kentucky,American Indian or Alaska Native,1993,1993,5138
,Kentucky,American Indian or Alaska Native,1994,1994,5338
,Kentucky,American Indian or Alaska Native,1995,1995,5545
,Kentucky,American Indian or Alaska Native,1996,1996,6029
,Kentucky,American Indian or Alaska Native,1997,1997,6288
,Kentucky,American Indian or Alaska Native,1998,1998,6528
,Kentucky,American Indian or Alaska Native,1999,1999,6917
,Kentucky,American Indian or Alaska Native,2000,2000,9426
,Kentucky,American Indian or Alaska Native,2001,2001,9844
,Kentucky,American Indian or Alaska Native,2002,2002,10073
,Kentucky,American Indian or Alaska Native,2003,2003,10228
,Kentucky,American Indian or Alaska Native,2004,2004,10673
,Kentucky,American Indian or Alaska Native,2005,2005,10999
,Kentucky,American Indian or Alaska Native,2006,2006,11268
,Kentucky,American Indian or Alaska Native,2007,2007,11737
,Kentucky,American Indian or Alaska Native,2008,2008,12060
,Kentucky,American Indian or Alaska Native,2009,2009,12486
,Kentucky,American Indian or Alaska Native,2010,2010,12889
,Kentucky,American Indian or Alaska Native,2011,2011,12990
,Kentucky,American Indian or Alaska Native,2012,2012,13166
,Kentucky,American Indian or Alaska Native,2013,2013,13371
,Kentucky,American Indian or Alaska Native,2014,2014,13612
,Kentucky,American Indian or Alaska Native,2015,2015,13691
,Kentucky,American Indian or Alaska Native,2016,2016,14005
,Kentucky,American Indian or Alaska Native,2017,2017,14008
,Kentucky,American Indian or Alaska Native,2018,2018,14239
Total,Kentucky,American Indian or Alaska Native,,,287155
,Kentucky,Asian or Pacific Islander,1990,1990,17534
,Kentucky,Asian or Pacific Islander,1991,1991,18487
,Kentucky,Asian or Pacific Islander,1992,1992,19369
,Kentucky,Asian or Pacific Islander,1993,1993,20992
,Kentucky,Asian or Pacific Islander,1994,1994,22355
,Kentucky,Asian or Pacific Islander,1995,1995,23728
,Kentucky,Asian or Pacific Islander,1996,1996,25608
,Kentucky,Asian or Pacific Islander,1997,1997,27034
,Kentucky,Asian or Pacific Islander,1998,1998,28829
,Kentucky,Asian or Pacific Islander,1999,1999,30657
,Kentucky,Asian or Pacific Islander,2000,2000,34637
,Kentucky,Asian or Pacific Islander,2001,2001,36761
,Kentucky,Asian or Pacific Islander,2002,2002,39072
,Kentucky,Asian or Pacific Islander,2003,2003,41345
,Kentucky,Asian or Pacific Islander,2004,2004,43871
,Kentucky,Asian or Pacific Islander,2005,2005,46589
,Kentucky,Asian or Pacific Islander,2006,2006,48912
,Kentucky,Asian or Pacific Islander,2007,2007,51251
,Kentucky,Asian or Pacific Islander,2008,2008,53472
