State,Year,GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,71610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1991,76043.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1992,81260.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1993,84562.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1994,90098.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1995,95819.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1996,100145.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1997,104805.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1998,109404.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1999,115030.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2000,119242.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2001,122449.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2002,127792.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2003,133739.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2004,146524.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2005,155970.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2006,163853.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2007,169678.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2008,172686.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2009,168348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2010,174753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2011,181349.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2012,186299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2013,191481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2014,194211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2015,200402.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2016,203829.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2017,210364.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,2018,221735.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1990,25039.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1991,22282.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1992,22752.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1993,23284.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1994,23604.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1995,25448.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1996,26736.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1997,27581.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1998,24170.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,1999,24732.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2000,26778.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2001,28420.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2002,29605.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2003,31799.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2004,34970.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2005,39774.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2006,44435.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2007,48972.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2008,54752.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2009,49585.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2010,52882.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2011,56259.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2012,57670.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2013,56622.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2014,55523.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2015,50641.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2016,49363.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2017,51803.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2018,54734.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,70631.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1991,73358.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1992,82682.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1993,89299.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,100374.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1995,109905.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1996,119530.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1997,129279.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1998,143392.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1999,155344.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2000,164611.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2001,171474.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2002,179413.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2003,192751.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2004,205420.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2005,228231.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2006,248230.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2007,262322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2008,259366.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2009,243929.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2010,248210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2011,257947.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2012,268288.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2013,275199.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2014,284430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2015,297141.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2016,311091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2017,327495.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,2018,348297.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1990,38679.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1991,41571.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1992,45017.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1993,47566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,51415.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1995,54611.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1996,57976.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1997,60332.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1998,62442.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1999,66816.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2000,68770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2001,70601.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2002,73950.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2003,78218.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2004,84624.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2005,89610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2006,94384.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2007,96948.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2008,98955.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2009,97058.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2010,101690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2011,106085.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2012,108745.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2013,114251.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2014,117336.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2015,118761.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2016,120374.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2017,123383.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,2018,128418.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1990,773460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1991,790045.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1992,807358.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1993,826446.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1994,861360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1995,911576.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1996,964185.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1997,1037091.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1998,1147841.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,1999,1247093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2000,1366561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2001,1384111.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2002,1436430.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2003,1527294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2004,1632216.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2005,1753866.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2006,1874737.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2007,1955856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2008,1990678.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2009,1920061.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2010,1974614.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2011,2050056.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2012,2144497.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2013,2262771.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2014,2395162.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2015,2553772.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2016,2657797.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2017,2819110.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,2018,2997732.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1990,75570.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1991,79766.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1992,87302.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1993,95658.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1994,104506.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1995,112707.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1996,121081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1997,133203.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1998,150381.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,1999,164226.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2000,180605.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2001,187571.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2002,190962.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2003,196483.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2004,203980.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2005,219907.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2006,231205.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2007,246043.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2008,255566.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2009,248593.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2010,255140.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2011,264431.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2012,273519.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2013,288305.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2014,306571.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2015,318554.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2016,329368.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2017,350004.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2018,371749.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1990,100169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1991,101474.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1992,105758.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1993,107680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1994,113115.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1995,123212.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1996,129111.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1997,140279.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1998,145495.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,1999,152338.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2000,165898.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2001,173127.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2002,176208.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2003,181339.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2004,198662.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2005,208766.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2006,222889.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2007,237542.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2008,240910.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2009,236393.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2010,237653.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2011,236523.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2012,243801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2013,246632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2014,248865.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2015,260072.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2016,263696.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2017,268310.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut,2018,275726.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1990,19928.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1991,21746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1992,22907.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1993,23508.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1994,25637.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1995,27720.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1996,29156.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1997,31450.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1998,36783.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,1999,40363.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2000,43389.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2001,46448.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2002,45757.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2003,47761.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2004,51449.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2005,52154.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2006,55067.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2007,56278.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2008,54787.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2009,56871.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2010,57447.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2011,60357.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2012,61975.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2013,60666.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2014,66891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2015,70969.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2016,69549.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2017,70774.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,2018,73481.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1990,39688.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1991,41430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1992,43186.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1993,45356.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1994,46654.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1995,47093.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1996,47822.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1997,49701.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1998,54879.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1999,58832.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2000,61095.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2001,65565.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2002,70054.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2003,74090.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2004,80471.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2005,85304.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2006,88517.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2007,93970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2008,99478.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2009,100894.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2010,106120.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2011,110076.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2012,112736.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2013,114891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2014,119841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2015,125211.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2016,129826.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2017,134042.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,2018,140660.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1990,256589.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1991,267669.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1992,284672.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1993,304403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1994,327167.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1995,346951.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1996,370912.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1997,393074.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1998,430064.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,1999,458318.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2000,489488.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2001,516689.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2002,548540.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2003,583725.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2004,635525.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2005,696741.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2006,744464.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2007,768661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2008,750501.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2009,724582.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2010,737791.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2011,746787.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2012,769309.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2013,800704.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2014,839484.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2015,895146.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2016,938774.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2017,985665.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2018,1039236.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1990,140646.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1991,147759.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1992,160061.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1993,171658.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1994,187995.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1995,203397.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1996,219989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1997,235200.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1998,264894.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1999,288994.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,2000,307611.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,2001,318753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,2002,326929.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,2003,340410.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
